"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"20:54:33,0725559","devenv.exe","19016","QueryNetworkOpenInformationFile","C:\Users\svto\.nuget\packages\Microsoft.CodeAnalysis.Workspaces.Common\2.3.1\microsoft.codeanalysis.workspaces.common.2.3.1.nupkg.sha512","SUCCESS","CreationTime: 10-08-2017 12:34:55, LastAccessTime: 10-08-2017 12:34:55, LastWriteTime: 10-08-2017 12:34:55, ChangeTime: 10-08-2017 12:34:55, AllocationSize: 01-01-1601 02:00:00, EndOfFile: 01-01-1601 02:00:00, FileAttributes: A"
"20:54:33,0725982","devenv.exe","19016","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.CodeAnalysis.Workspaces.Common\2.3.1\microsoft.codeanalysis.workspaces.common.2.3.1.nupkg.sha512","SUCCESS",""
"20:54:33,0727571","devenv.exe","19016","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.CodeAnalysis.Workspaces.Common\2.3.1\microsoft.codeanalysis.workspaces.common.2.3.1.nupkg.sha512","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Sequential Access, Synchronous IO Non-Alert, Non-Directory File, Open No Recall, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,0728893","devenv.exe","19016","ReadFile","C:\Users\svto\.nuget\packages\Microsoft.CodeAnalysis.Workspaces.Common\2.3.1\microsoft.codeanalysis.workspaces.common.2.3.1.nupkg.sha512","SUCCESS","Offset: 0, Length: 88, Priority: Normal"
"20:54:33,0729221","devenv.exe","19016","ReadFile","C:\Users\svto\.nuget\packages\Microsoft.CodeAnalysis.Workspaces.Common\2.3.1\microsoft.codeanalysis.workspaces.common.2.3.1.nupkg.sha512","END OF FILE","Offset: 88, Length: 4.096"
"20:54:33,0729542","devenv.exe","19016","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.CodeAnalysis.Workspaces.Common\2.3.1\microsoft.codeanalysis.workspaces.common.2.3.1.nupkg.sha512","SUCCESS",""
"20:54:33,0731483","devenv.exe","19016","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.CSharp\4.3.0\Microsoft.CSharp.4.3.0.nupkg.sha512","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,0733050","devenv.exe","19016","QueryNetworkOpenInformationFile","C:\Users\svto\.nuget\packages\Microsoft.CSharp\4.3.0\Microsoft.CSharp.4.3.0.nupkg.sha512","SUCCESS","CreationTime: 21-11-2016 16:35:14, LastAccessTime: 21-11-2016 16:35:14, LastWriteTime: 21-11-2016 16:35:14, ChangeTime: 21-11-2016 16:35:14, AllocationSize: 01-01-1601 02:00:00, EndOfFile: 01-01-1601 02:00:00, FileAttributes: A"
"20:54:33,0733481","devenv.exe","19016","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.CSharp\4.3.0\Microsoft.CSharp.4.3.0.nupkg.sha512","SUCCESS",""
"20:54:33,0735365","devenv.exe","19016","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.CSharp\4.3.0\Microsoft.CSharp.4.3.0.nupkg.sha512","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Sequential Access, Synchronous IO Non-Alert, Non-Directory File, Open No Recall, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,0737037","devenv.exe","19016","ReadFile","C:\Users\svto\.nuget\packages\Microsoft.CSharp\4.3.0\Microsoft.CSharp.4.3.0.nupkg.sha512","SUCCESS","Offset: 0, Length: 88, Priority: Normal"
"20:54:33,0737506","devenv.exe","19016","ReadFile","C:\Users\svto\.nuget\packages\Microsoft.CSharp\4.3.0\Microsoft.CSharp.4.3.0.nupkg.sha512","END OF FILE","Offset: 88, Length: 4.096"
"20:54:33,0737906","devenv.exe","19016","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.CSharp\4.3.0\Microsoft.CSharp.4.3.0.nupkg.sha512","SUCCESS",""
"20:54:33,0740896","devenv.exe","19016","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.Data.Sqlite\1.1.0\microsoft.data.sqlite.1.1.0.nupkg.sha512","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,0742765","devenv.exe","19016","QueryNetworkOpenInformationFile","C:\Users\svto\.nuget\packages\Microsoft.Data.Sqlite\1.1.0\microsoft.data.sqlite.1.1.0.nupkg.sha512","SUCCESS","CreationTime: 13-03-2017 12:17:23, LastAccessTime: 13-03-2017 12:17:23, LastWriteTime: 13-03-2017 12:17:23, ChangeTime: 13-03-2017 12:17:23, AllocationSize: 01-01-1601 02:00:00, EndOfFile: 01-01-1601 02:00:00, FileAttributes: A"
"20:54:33,0743181","devenv.exe","19016","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.Data.Sqlite\1.1.0\microsoft.data.sqlite.1.1.0.nupkg.sha512","SUCCESS",""
"20:54:33,0744604","devenv.exe","19016","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.Data.Sqlite\1.1.0\microsoft.data.sqlite.1.1.0.nupkg.sha512","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Sequential Access, Synchronous IO Non-Alert, Non-Directory File, Open No Recall, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,0746096","devenv.exe","19016","ReadFile","C:\Users\svto\.nuget\packages\Microsoft.Data.Sqlite\1.1.0\microsoft.data.sqlite.1.1.0.nupkg.sha512","SUCCESS","Offset: 0, Length: 88, Priority: Normal"
"20:54:33,0746447","devenv.exe","19016","ReadFile","C:\Users\svto\.nuget\packages\Microsoft.Data.Sqlite\1.1.0\microsoft.data.sqlite.1.1.0.nupkg.sha512","END OF FILE","Offset: 88, Length: 4.096"
"20:54:33,0746628","devenv.exe","19016","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.Data.Sqlite\1.1.0\microsoft.data.sqlite.1.1.0.nupkg.sha512","SUCCESS",""
"20:54:33,0748671","devenv.exe","19016","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.DiaSymReader.Native\1.4.1\microsoft.diasymreader.native.1.4.1.nupkg.sha512","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,0749973","devenv.exe","19016","QueryNetworkOpenInformationFile","C:\Users\svto\.nuget\packages\Microsoft.DiaSymReader.Native\1.4.1\microsoft.diasymreader.native.1.4.1.nupkg.sha512","SUCCESS","CreationTime: 10-03-2017 14:44:03, LastAccessTime: 10-03-2017 14:44:03, LastWriteTime: 10-03-2017 14:44:03, ChangeTime: 10-03-2017 14:44:03, AllocationSize: 01-01-1601 02:00:00, EndOfFile: 01-01-1601 02:00:00, FileAttributes: A"
"20:54:33,0750513","devenv.exe","19016","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.DiaSymReader.Native\1.4.1\microsoft.diasymreader.native.1.4.1.nupkg.sha512","SUCCESS",""
"20:54:33,0752454","devenv.exe","19016","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.DiaSymReader.Native\1.4.1\microsoft.diasymreader.native.1.4.1.nupkg.sha512","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Sequential Access, Synchronous IO Non-Alert, Non-Directory File, Open No Recall, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,0753968","devenv.exe","19016","ReadFile","C:\Users\svto\.nuget\packages\Microsoft.DiaSymReader.Native\1.4.1\microsoft.diasymreader.native.1.4.1.nupkg.sha512","SUCCESS","Offset: 0, Length: 88, Priority: Normal"
"20:54:33,0754304","devenv.exe","19016","ReadFile","C:\Users\svto\.nuget\packages\Microsoft.DiaSymReader.Native\1.4.1\microsoft.diasymreader.native.1.4.1.nupkg.sha512","END OF FILE","Offset: 88, Length: 4.096"
"20:54:33,0754636","devenv.exe","19016","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.DiaSymReader.Native\1.4.1\microsoft.diasymreader.native.1.4.1.nupkg.sha512","SUCCESS",""
"20:54:33,0757831","devenv.exe","19016","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore\1.1.2\microsoft.entityframeworkcore.1.1.2.nupkg.sha512","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,0758552","devenv.exe","19016","QueryNetworkOpenInformationFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore\1.1.2\microsoft.entityframeworkcore.1.1.2.nupkg.sha512","SUCCESS","CreationTime: 23-05-2017 16:32:20, LastAccessTime: 23-05-2017 16:32:20, LastWriteTime: 23-05-2017 16:32:20, ChangeTime: 23-05-2017 16:32:20, AllocationSize: 01-01-1601 02:00:00, EndOfFile: 01-01-1601 02:00:00, FileAttributes: A"
"20:54:33,0758786","devenv.exe","19016","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore\1.1.2\microsoft.entityframeworkcore.1.1.2.nupkg.sha512","SUCCESS",""
"20:54:33,0759987","devenv.exe","19016","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore\1.1.2\microsoft.entityframeworkcore.1.1.2.nupkg.sha512","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Sequential Access, Synchronous IO Non-Alert, Non-Directory File, Open No Recall, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,0761531","devenv.exe","19016","ReadFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore\1.1.2\microsoft.entityframeworkcore.1.1.2.nupkg.sha512","SUCCESS","Offset: 0, Length: 88, Priority: Normal"
"20:54:33,0761860","devenv.exe","19016","ReadFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore\1.1.2\microsoft.entityframeworkcore.1.1.2.nupkg.sha512","END OF FILE","Offset: 88, Length: 4.096"
"20:54:33,0762131","devenv.exe","19016","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore\1.1.2\microsoft.entityframeworkcore.1.1.2.nupkg.sha512","SUCCESS",""
"20:54:33,0764284","devenv.exe","19016","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Design\1.1.2\microsoft.entityframeworkcore.design.1.1.2.nupkg.sha512","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,0764933","devenv.exe","19016","QueryNetworkOpenInformationFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Design\1.1.2\microsoft.entityframeworkcore.design.1.1.2.nupkg.sha512","SUCCESS","CreationTime: 23-05-2017 16:32:18, LastAccessTime: 23-05-2017 16:32:18, LastWriteTime: 23-05-2017 16:32:18, ChangeTime: 23-05-2017 16:32:18, AllocationSize: 01-01-1601 02:00:00, EndOfFile: 01-01-1601 02:00:00, FileAttributes: A"
"20:54:33,0765201","devenv.exe","19016","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Design\1.1.2\microsoft.entityframeworkcore.design.1.1.2.nupkg.sha512","SUCCESS",""
"20:54:33,0766417","devenv.exe","19016","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Design\1.1.2\microsoft.entityframeworkcore.design.1.1.2.nupkg.sha512","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Sequential Access, Synchronous IO Non-Alert, Non-Directory File, Open No Recall, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,0767712","devenv.exe","19016","ReadFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Design\1.1.2\microsoft.entityframeworkcore.design.1.1.2.nupkg.sha512","SUCCESS","Offset: 0, Length: 88, Priority: Normal"
"20:54:33,0768025","devenv.exe","19016","ReadFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Design\1.1.2\microsoft.entityframeworkcore.design.1.1.2.nupkg.sha512","END OF FILE","Offset: 88, Length: 4.096"
"20:54:33,0768207","devenv.exe","19016","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Design\1.1.2\microsoft.entityframeworkcore.design.1.1.2.nupkg.sha512","SUCCESS",""
"20:54:33,0770631","devenv.exe","19016","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Relational\1.1.2\microsoft.entityframeworkcore.relational.1.1.2.nupkg.sha512","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,0771733","devenv.exe","19016","QueryNetworkOpenInformationFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Relational\1.1.2\microsoft.entityframeworkcore.relational.1.1.2.nupkg.sha512","SUCCESS","CreationTime: 23-05-2017 16:32:19, LastAccessTime: 23-05-2017 16:32:19, LastWriteTime: 23-05-2017 16:32:19, ChangeTime: 23-05-2017 16:32:19, AllocationSize: 01-01-1601 02:00:00, EndOfFile: 01-01-1601 02:00:00, FileAttributes: A"
"20:54:33,0772243","devenv.exe","19016","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Relational\1.1.2\microsoft.entityframeworkcore.relational.1.1.2.nupkg.sha512","SUCCESS",""
"20:54:33,0773802","devenv.exe","19016","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Relational\1.1.2\microsoft.entityframeworkcore.relational.1.1.2.nupkg.sha512","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Sequential Access, Synchronous IO Non-Alert, Non-Directory File, Open No Recall, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,0775437","devenv.exe","19016","ReadFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Relational\1.1.2\microsoft.entityframeworkcore.relational.1.1.2.nupkg.sha512","SUCCESS","Offset: 0, Length: 88, Priority: Normal"
"20:54:33,0776004","devenv.exe","19016","ReadFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Relational\1.1.2\microsoft.entityframeworkcore.relational.1.1.2.nupkg.sha512","END OF FILE","Offset: 88, Length: 4.096"
"20:54:33,0776427","devenv.exe","19016","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Relational\1.1.2\microsoft.entityframeworkcore.relational.1.1.2.nupkg.sha512","SUCCESS",""
"20:54:33,0779972","devenv.exe","19016","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Relational.Design\1.1.2\microsoft.entityframeworkcore.relational.design.1.1.2.nupkg.sha512","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,0780723","devenv.exe","19016","QueryNetworkOpenInformationFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Relational.Design\1.1.2\microsoft.entityframeworkcore.relational.design.1.1.2.nupkg.sha512","SUCCESS","CreationTime: 23-05-2017 16:32:20, LastAccessTime: 23-05-2017 16:32:20, LastWriteTime: 23-05-2017 16:32:20, ChangeTime: 23-05-2017 16:32:20, AllocationSize: 01-01-1601 02:00:00, EndOfFile: 01-01-1601 02:00:00, FileAttributes: A"
"20:54:33,0781026","devenv.exe","19016","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Relational.Design\1.1.2\microsoft.entityframeworkcore.relational.design.1.1.2.nupkg.sha512","SUCCESS",""
"20:54:33,0782358","devenv.exe","19016","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Relational.Design\1.1.2\microsoft.entityframeworkcore.relational.design.1.1.2.nupkg.sha512","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Sequential Access, Synchronous IO Non-Alert, Non-Directory File, Open No Recall, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,0787592","devenv.exe","19016","ReadFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Relational.Design\1.1.2\microsoft.entityframeworkcore.relational.design.1.1.2.nupkg.sha512","SUCCESS","Offset: 0, Length: 88, Priority: Normal"
"20:54:33,0789223","devenv.exe","19016","ReadFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Relational.Design\1.1.2\microsoft.entityframeworkcore.relational.design.1.1.2.nupkg.sha512","END OF FILE","Offset: 88, Length: 4.096"
"20:54:33,0790356","devenv.exe","19016","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Relational.Design\1.1.2\microsoft.entityframeworkcore.relational.design.1.1.2.nupkg.sha512","SUCCESS",""
"20:54:33,0795944","devenv.exe","19016","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Sqlite\1.1.2\microsoft.entityframeworkcore.sqlite.1.1.2.nupkg.sha512","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,0797820","devenv.exe","19016","QueryNetworkOpenInformationFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Sqlite\1.1.2\microsoft.entityframeworkcore.sqlite.1.1.2.nupkg.sha512","SUCCESS","CreationTime: 23-05-2017 16:32:18, LastAccessTime: 23-05-2017 16:32:18, LastWriteTime: 23-05-2017 16:32:18, ChangeTime: 23-05-2017 16:32:18, AllocationSize: 01-01-1601 02:00:00, EndOfFile: 01-01-1601 02:00:00, FileAttributes: A"
"20:54:33,0798390","devenv.exe","19016","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Sqlite\1.1.2\microsoft.entityframeworkcore.sqlite.1.1.2.nupkg.sha512","SUCCESS",""
"20:54:33,0801823","devenv.exe","19016","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Sqlite\1.1.2\microsoft.entityframeworkcore.sqlite.1.1.2.nupkg.sha512","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Sequential Access, Synchronous IO Non-Alert, Non-Directory File, Open No Recall, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,0806539","devenv.exe","19016","ReadFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Sqlite\1.1.2\microsoft.entityframeworkcore.sqlite.1.1.2.nupkg.sha512","SUCCESS","Offset: 0, Length: 88, Priority: Normal"
"20:54:33,0807358","devenv.exe","19016","ReadFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Sqlite\1.1.2\microsoft.entityframeworkcore.sqlite.1.1.2.nupkg.sha512","END OF FILE","Offset: 88, Length: 4.096"
"20:54:33,0807592","devenv.exe","19016","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Sqlite\1.1.2\microsoft.entityframeworkcore.sqlite.1.1.2.nupkg.sha512","SUCCESS",""
"20:54:33,0810511","devenv.exe","19016","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Sqlite.Design\1.1.2\microsoft.entityframeworkcore.sqlite.design.1.1.2.nupkg.sha512","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,0811221","devenv.exe","19016","QueryNetworkOpenInformationFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Sqlite.Design\1.1.2\microsoft.entityframeworkcore.sqlite.design.1.1.2.nupkg.sha512","SUCCESS","CreationTime: 23-05-2017 16:32:18, LastAccessTime: 23-05-2017 16:32:18, LastWriteTime: 23-05-2017 16:32:18, ChangeTime: 23-05-2017 16:32:18, AllocationSize: 01-01-1601 02:00:00, EndOfFile: 01-01-1601 02:00:00, FileAttributes: A"
"20:54:33,0811545","devenv.exe","19016","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Sqlite.Design\1.1.2\microsoft.entityframeworkcore.sqlite.design.1.1.2.nupkg.sha512","SUCCESS",""
"20:54:33,0812961","devenv.exe","19016","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Sqlite.Design\1.1.2\microsoft.entityframeworkcore.sqlite.design.1.1.2.nupkg.sha512","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Sequential Access, Synchronous IO Non-Alert, Non-Directory File, Open No Recall, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,0815174","devenv.exe","19016","ReadFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Sqlite.Design\1.1.2\microsoft.entityframeworkcore.sqlite.design.1.1.2.nupkg.sha512","SUCCESS","Offset: 0, Length: 88, Priority: Normal"
"20:54:33,0815510","devenv.exe","19016","ReadFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Sqlite.Design\1.1.2\microsoft.entityframeworkcore.sqlite.design.1.1.2.nupkg.sha512","END OF FILE","Offset: 88, Length: 4.096"
"20:54:33,0815695","devenv.exe","19016","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Sqlite.Design\1.1.2\microsoft.entityframeworkcore.sqlite.design.1.1.2.nupkg.sha512","SUCCESS",""
"20:54:33,0817923","devenv.exe","19016","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Tools\1.1.1\microsoft.entityframeworkcore.tools.1.1.1.nupkg.sha512","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
